scalar_id,generated_table,row_identity,field,value,unit,estimator,independent_unit_count,evidence_status,source_artifact,source_field
closed_loop_cells:predictor=P_star;risk_policy=fixed_medium:prediction_fallback_fraction,table_closed_loop_cells.csv,predictor=P_star;risk_policy=fixed_medium,prediction_fallback_fraction,0.07840497707002429,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=fixed_medium.prediction_fallback_fraction
closed_loop_cells:predictor=P_star;risk_policy=fixed_medium:solver_activity_fraction,table_closed_loop_cells.csv,predictor=P_star;risk_policy=fixed_medium,solver_activity_fraction,1.0,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=fixed_medium.solver_activity_fraction
closed_loop_cells:predictor=P_star;risk_policy=fixed_medium:supervisor_active_fraction,table_closed_loop_cells.csv,predictor=P_star;risk_policy=fixed_medium,supervisor_active_fraction,0.1716229778460759,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=fixed_medium.supervisor_active_fraction
closed_loop_cells:predictor=P_star;risk_policy=fixed_medium:inloop_prediction_entropy,table_closed_loop_cells.csv,predictor=P_star;risk_policy=fixed_medium,inloop_prediction_entropy,0.9000681892836393,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=fixed_medium.inloop_prediction_entropy
closed_loop_cells:predictor=P_star;risk_policy=fixed_medium:inloop_top1_ADE_m,table_closed_loop_cells.csv,predictor=P_star;risk_policy=fixed_medium,inloop_top1_ADE_m,0.23150288355112547,metres,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=fixed_medium.inloop_top1_ADE_m
closed_loop_cells:predictor=P_star;risk_policy=adaptive:rollouts,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,rollouts,20,count,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.rollouts
closed_loop_cells:predictor=P_star;risk_policy=adaptive:independent_groups,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,independent_groups,10,count,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.independent_groups
closed_loop_cells:predictor=P_star;risk_policy=adaptive:target_styles,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,target_styles,2,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.target_styles
closed_loop_cells:predictor=P_star;risk_policy=adaptive:completion_time_s,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,completion_time_s,11.337500168941915,seconds,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.completion_time_s
closed_loop_cells:predictor=P_star;risk_policy=adaptive:min_footprint_separation_m,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,min_footprint_separation_m,1.1271827040540667,metres,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.min_footprint_separation_m
closed_loop_cells:predictor=P_star;risk_policy=adaptive:footprint_collision_rate,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,footprint_collision_rate,0.0,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.footprint_collision_rate
closed_loop_cells:predictor=P_star;risk_policy=adaptive:solver_failure_fraction,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,solver_failure_fraction,0.014850480614501092,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.solver_failure_fraction
closed_loop_cells:predictor=P_star;risk_policy=adaptive:prediction_fallback_fraction,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,prediction_fallback_fraction,0.08038616409824087,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.prediction_fallback_fraction
closed_loop_cells:predictor=P_star;risk_policy=adaptive:solver_activity_fraction,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,solver_activity_fraction,1.0,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.solver_activity_fraction
closed_loop_cells:predictor=P_star;risk_policy=adaptive:supervisor_active_fraction,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,supervisor_active_fraction,0.17596554044493107,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.supervisor_active_fraction
closed_loop_cells:predictor=P_star;risk_policy=adaptive:inloop_prediction_entropy,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,inloop_prediction_entropy,0.9003867478932536,unitless,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.inloop_prediction_entropy
closed_loop_cells:predictor=P_star;risk_policy=adaptive:inloop_top1_ADE_m,table_closed_loop_cells.csv,predictor=P_star;risk_policy=adaptive,inloop_top1_ADE_m,0.22931534112255117,metres,macro mean over declared grouping unit,10,formal_closed_loop,closed_loop/closed_loop_rows.json,predictor=P_star;risk_policy=adaptive.inloop_top1_ADE_m
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop,effect,0.09250000137835741,seconds,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop,ci95_low,-0.37000000551342965,seconds,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop,ci95_high,0.5750000085681677,seconds,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop,raw_sign_flip_p,0.6721951219512196,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop,effect,-0.22000000327825547,seconds,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop.effect
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop,ci95_low,-0.7350000109523535,seconds,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop,ci95_high,0.3500000052154064,seconds,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop,raw_sign_flip_p,0.4770731707317073,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=completion_time_s__P_star_minus_B1__adaptive;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop,effect,-0.01073733173065502,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop.effect
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop,ci95_low,-0.031248009607643894,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop,ci95_high,0.006186924653078339,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop,raw_sign_flip_p,0.35024390243902437,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop.raw_sign_flip_p
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop:independent_groups,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop,independent_groups,10,count,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__fixed_medium;category=closed_loop.independent_groups
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop:effect,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop,effect,0.016072298826119623,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop.effect
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop:ci95_low,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop,ci95_low,-0.014314048923446555,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop.ci95_low
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop:ci95_high,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop,ci95_high,0.061744545400052774,metres,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop.ci95_high
closed_loop_contrasts:contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop:raw_sign_flip_p,table_model_by_risk_contrasts.csv,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop,raw_sign_flip_p,0.6936585365853658,unitless,paired initialisation-group contrast,10,formal_closed_loop,closed_loop/PREDICTOR_BY_RISK_SYNTHESIS.json,contrast_id=min_footprint_separation_m__P_star_minus_B1__adaptive;category=closed_loop.raw_sign_flip_p
